ano_eleicao,num_turno,sigla_uf,nome_municipio,nome_candidato,nome_urna_candidato,descricao_cargo,numero_cand,desc_sit_cand_superior,desc_sit_candidato,desc_sit_cand_tot,sigla_partido,nome_coligacao,composicao_legenda,total_votos,transito
2016,1,PB,SOBRADO,MARCELO NUNES DA SILVA,MARCELO,VEREADOR,45678,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS POR SOBRADO,PSD / PSDB / PROS,207,N
2016,1,PB,SOBRADO,JOSILDETE BEZERRA DE FARIAS,JO DA ACADEMIA,VEREADOR,45123,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS POR SOBRADO,PSD / PSDB / PROS,21,N
2016,1,PB,SOBRADO,JUSSANDRA SOARES DA SILVA,JUSSANDRA,VEREADOR,55123,APTO,DEFERIDO,SUPLENTE,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,4,N
2016,1,PB,SOBRADO,JOSIMAR OLIVEIRA DE LIMA,JOSIMAR,VEREADOR,45333,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS POR SOBRADO,PSD / PSDB / PROS,93,N
2016,1,PB,SOBRADO,SEVERINO DA SILVA HENRIQUE,RAMOS,VEREADOR,55678,APTO,DEFERIDO,SUPLENTE,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,48,N
2016,1,PB,SOBRADO,EVERALDO PEREIRA DA SILVA,EVERALDO,VEREADOR,55555,APTO,DEFERIDO,ELEITO POR QP,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,313,N
2016,1,PB,SOBRADO,ZORIA MARIA DO REGO,ZORIA,VEREADOR,45222,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS POR SOBRADO,PSD / PSDB / PROS,0,N
2016,1,PB,SOBRADO,JOÃO RODOLFO PEREIRA DE SOUSA,RODOLFO,VEREADOR,55000,APTO,DEFERIDO,ELEITO POR QP,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,310,N
2016,1,PB,SOBRADO,MARCONDES SILVA DOS SANTOS,MARCOS MOTORISTA,VEREADOR,45555,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS POR SOBRADO,PSD / PSDB / PROS,122,N
2016,1,PB,SOBRADO,JOSE INACIO DA SILVA,DIDA,VEREADOR,45666,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS POR SOBRADO,PSD / PSDB / PROS,128,N
2016,1,PB,SOBRADO,REMYSON BEZERRA DE OLIVEIRA,REMYSON,VEREADOR,55888,APTO,DEFERIDO,SUPLENTE,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,84,N
2016,1,PB,SOBRADO,RAMON MARINHO DE HOLANDA,RAMON MEIRELES,VEREADOR,55789,APTO,DEFERIDO,SUPLENTE,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,111,N
2016,1,PB,SOBRADO,JOSENILDO LINO DA SILVA,CARRAPATO,VEREADOR,45111,APTO,DEFERIDO,SUPLENTE,PSDB,JUNTOS POR SOBRADO,PSD / PSDB / PROS,51,N
2016,1,PB,SOBRADO,AURELIO CIPRIANO DE ARAUJO,DIGA BARBEIRO,VEREADOR,55222,APTO,DEFERIDO,SUPLENTE,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,7,N
2016,1,PB,SOBRADO,MARIA APARECIDA NUNES DE OLIVEIRA,CIDA,VEREADOR,11234,APTO,DEFERIDO,SUPLENTE,PP,SOBRADO SEGUE EM FRENTE II,PP / PPS / PDT / PRB,1,N
2016,1,PB,SOBRADO,LÚCIA DE FÁTIMA QUERINO DOS SANTOS,LÚCIA QUERINO,VEREADOR,90000,APTO,DEFERIDO,SUPLENTE,PROS,JUNTOS POR SOBRADO,PSD / PSDB / PROS,57,N
2016,1,PB,SOBRADO,JOSINEIDE SERAFIM FERREIRA,JOSINHA,VEREADOR,55976,APTO,DEFERIDO,SUPLENTE,PSD,JUNTOS POR SOBRADO,PSD / PSDB / PROS,2,N
2016,1,PB,SOBRADO,LAERCIO DIAS DE OLIVEIRA,LAERCIO,VEREADOR,11222,APTO,INDEFERIDO COM RECURSO,NÃO ELEITO,PP,SOBRADO SEGUE EM FRENTE II,PP / PPS / PDT / PRB,0,N
2016,1,PB,AGUIAR,JOCÉLIO ALVES LEITE,JOCÉLIO CASSIMIRO,PREFEITO,23,APTO,DEFERIDO,NÃO ELEITO,PPS,POR UM NOVO AGUIAR,PPS / PSL / PROS / PRTB / PSC,965,N
2016,1,PB,AGUIAR,LOURIVAL LACERDA LEITE FILHO,LOURIVAL,PREFEITO,14,APTO,DEFERIDO,ELEITO,PTB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,2656,N
2016,1,PB,AGUIAR,SAMARIA PEREIRA GUEDES,SAMARA,PREFEITO,54,APTO,DEFERIDO,NÃO ELEITO,PPL,MUDA AGUIAR,PPL / DEM,41,N
2016,1,PB,AGUIAR,MARIA DE FATIMA VIEIRA CACIMIRO,FATIMA VIEIRA CACIMIRO,VEREADOR,28000,APTO,DEFERIDO,ELEITO POR QP,PRTB,POR UM NOVO AGUIAR,PPS / PSL / PROS / PRTB / PSC,120,N
2016,1,PB,AGUIAR,ANA TEREZA DE LIMA GOMES,ANA CABOCA,VEREADOR,20333,APTO,DEFERIDO,SUPLENTE,PSC,POR UM NOVO AGUIAR,PPS / PSL / PROS / PRTB / PSC,18,N
2016,1,PB,AGUIAR,ANTONIA RITA DE LACERDA VIEIRA,NININHA DE VAN,VEREADOR,90000,APTO,DEFERIDO,SUPLENTE,PROS,POR UM NOVO AGUIAR,PPS / PSL / PROS / PRTB / PSC,98,N
2016,1,PB,AGUIAR,SAMUEL RUFINO DOS SANTOS,SAMUCA,VEREADOR,23456,APTO,DEFERIDO,SUPLENTE,PPS,POR UM NOVO AGUIAR,PPS / PSL / PROS / PRTB / PSC,4,N
2016,1,PB,AGUIAR,FRANCISCO GOMES DE LACERDA,CHICO CORNÉLIO,VEREADOR,17123,APTO,DEFERIDO,SUPLENTE,PSL,POR UM NOVO AGUIAR,PPS / PSL / PROS / PRTB / PSC,116,N
2016,1,PB,AGUIAR,AILTON SILVA ALVES,JOVEM AILTON,VEREADOR,90777,APTO,DEFERIDO,SUPLENTE,PROS,POR UM NOVO AGUIAR,PPS / PSL / PROS / PRTB / PSC,27,N
2016,1,PB,AGUIAR,MARIA DO SOCORRO DE ARAÚJO,CORRINHA ENFERMEIRA,VEREADOR,14777,APTO,DEFERIDO,SUPLENTE,PTB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,98,N
2016,1,PB,AGUIAR,DAMIAO ROSENO DE SOUSA,DAMIAO ROSENO,VEREADOR,33333,APTO,DEFERIDO,SUPLENTE,PMN,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,60,N
2016,1,PB,AGUIAR,JOSE ALVES DE ALBUQUERQUE,ZÉ DE SINHÔ,VEREADOR,14444,APTO,DEFERIDO,SUPLENTE,PTB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,160,N
2016,1,PB,AGUIAR,FRANCISCO BARBOSA SOBRINHO,CHARLES,VEREADOR,10000,APTO,DEFERIDO,ELEITO POR QP,PRB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,330,N
2016,1,PB,AGUIAR,MARIA DE LOURDES SOUSA,LOURDES REGINA,VEREADOR,45123,APTO,DEFERIDO,ELEITO POR MÉDIA,PSDB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,276,N
2016,1,PB,AGUIAR,FRANCISCO VALDIVINO DA SILVA,PROFESSOR FRANÇA,VEREADOR,14111,APTO,DEFERIDO,SUPLENTE,PTB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,60,N
2016,1,PB,AGUIAR,SEBASTIAO SALVIANO DA SILVA,BASTO,VEREADOR,35888,APTO,DEFERIDO,ELEITO POR QP,PMB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,330,N
2016,1,PB,AGUIAR,ANTONIO JUNIOR MAIA DANTAS,JUNIOR MAIA,VEREADOR,65123,APTO,DEFERIDO,ELEITO POR QP,PC do B,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,360,N
2016,1,PB,AGUIAR,MARIA PEREIRA RODRIGUES VIANA,MARIA DE CHIQUINHO,VEREADOR,14789,APTO,DEFERIDO,ELEITO POR QP,PTB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,326,N
2016,1,PB,AGUIAR,FRANCISCA ADELANIA PAULINO DA SILVA,ADELANIA,VEREADOR,40000,APTO,DEFERIDO,ELEITO POR QP,PSB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,345,N
2016,1,PB,AGUIAR,JOAO PAULO TERCEIRO,PAULO CASSIMIRO,VEREADOR,12345,APTO,DEFERIDO,ELEITO POR QP,PDT,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,401,N
2016,1,PB,AGUIAR,MARCOS DANTAS PEDRO,MARCOS DE DEDÉ,VEREADOR,70000,APTO,DEFERIDO,ELEITO POR QP,PT do B,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,411,N
2016,1,PB,AGUIAR,ROMANA MARIA NETA DE SOUSA XAVIER MENDES,ROMANA,VEREADOR,45666,APTO,DEFERIDO,SUPLENTE,PSDB,AGUIAR EM BOAS MAOS,PTB / PSDB / PR / PMB / PT do B / PDT / PRB / PC do B / PSB / PMN,3,N
2016,1,PB,AGUIAR,EDMILSON GUEDES DA SILVA,EDMILSON GUEDES,VEREADOR,54444,APTO,DEFERIDO,NÃO ELEITO,PPL,MUDA AGUIAR,PPL / DEM,3,N
2016,1,PB,AGUIAR,FRANCISCO PEREIRA DE SOUSA,FANCA,VEREADOR,54555,APTO,DEFERIDO,NÃO ELEITO,PPL,MUDA AGUIAR,PPL / DEM,14,N
2016,1,PB,AGUIAR,MARIA DE FÁTIMA NUNES RODRIGUES,FATINHA DE CHICO,VEREADOR,54123,APTO,DEFERIDO,NÃO ELEITO,PPL,MUDA AGUIAR,PPL / DEM,3,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,EDUARDO GINDRE CAXIAS DE LIMA,EDUARDO CAXIAS,PREFEITO,15,APTO,DEFERIDO,ELEITO,PMDB,O POVO QUER DE NOVO!,PMDB / PT,2454,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,DAMIÃO GONÇALVES DE AMORIM NETO,DAMIÃO GONÇALVES,PREFEITO,40,APTO,DEFERIDO,NÃO ELEITO,PSB,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,1745,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,JOSÉ ANTONIO EMETÉRIO DA SILVA,TOINHO DE JENIPAPO,VEREADOR,15777,APTO,DEFERIDO,SUPLENTE,PMDB,PARTIDO ISOLADO,PMDB,77,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,VALDEMIR FRANCISCO DA COSTA,DEMIR,VEREADOR,15111,APTO,DEFERIDO COM RECURSO,ELEITO POR QP,PMDB,PARTIDO ISOLADO,PMDB,329,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,ELISANGELA MARIA DE PAIVA LEOPOLDINO,ELY,VEREADOR,15159,APTO,DEFERIDO,SUPLENTE,PMDB,PARTIDO ISOLADO,PMDB,219,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,IZAQUE ARRUDA DA SILVA,PROFESSOR IZAQUE,VEREADOR,15158,APTO,DEFERIDO,SUPLENTE,PMDB,PARTIDO ISOLADO,PMDB,60,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MANOEL SALES DA SILVA,JÚNIOR MIGUEL,VEREADOR,15123,APTO,DEFERIDO,SUPLENTE,PMDB,PARTIDO ISOLADO,PMDB,51,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,ANTONIO JOSE DA SILVA,TOINHO,VEREADOR,15156,APTO,DEFERIDO,ELEITO POR QP,PMDB,PARTIDO ISOLADO,PMDB,250,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,EDILSON BENJAMIM DO NASCIMENTO,DIU DO OVO,VEREADOR,15000,APTO,DEFERIDO,ELEITO POR QP,PMDB,PARTIDO ISOLADO,PMDB,292,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,JOSINALDO PEDRO DA SILVA,NALDO,VEREADOR,15555,APTO,DEFERIDO,SUPLENTE,PMDB,PARTIDO ISOLADO,PMDB,213,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MARIA EDILEUZA DE OLIVEIRA SILVA,LEUZA,VEREADOR,15153,APTO,DEFERIDO,ELEITO POR QP,PMDB,PARTIDO ISOLADO,PMDB,306,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MARIA JOSÉ DE BRITO NASCIMENTO,MARIA DE DEMIR,VEREADOR,15666,APTO,DEFERIDO,SUPLENTE,PMDB,PARTIDO ISOLADO,PMDB,1,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,VALDEZ RAMOS FEITOSA,VALDEZ,VEREADOR,13222,APTO,DEFERIDO,SUPLENTE,PT,PARTIDO ISOLADO,PT,12,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,ELIVAN VIANA DA SILVA,NEM VIANA,VEREADOR,13000,APTO,DEFERIDO,ELEITO POR MÉDIA,PT,PARTIDO ISOLADO,PT,205,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,JOSE CAVALCANTI DA SILVA,DÉ MASSAU,VEREADOR,13555,APTO,DEFERIDO,SUPLENTE,PT,PARTIDO ISOLADO,PT,40,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MARIA DA GUIA FERRAZ,GUIA FERRAZ,VEREADOR,13131,APTO,DEFERIDO,SUPLENTE,PT,PARTIDO ISOLADO,PT,17,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MARINÊZ DA SILVA MORENO,IRMÃ MARINÊZ,VEREADOR,13777,APTO,DEFERIDO,SUPLENTE,PT,PARTIDO ISOLADO,PT,69,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,ROBSON MOREIRA DE OLIVEIRA,ROBSON DO CIPOAL,VEREADOR,13111,APTO,DEFERIDO,SUPLENTE,PT,PARTIDO ISOLADO,PT,95,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,SEVERINO CAVALCANTE DE MELO,BIU DE NEGA,VEREADOR,13333,APTO,DEFERIDO,ELEITO POR QP,PT,PARTIDO ISOLADO,PT,279,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,HERACLIS BEZERRA DE LIMA,HERACLIS,VEREADOR,13444,APTO,DEFERIDO,SUPLENTE,PT,PARTIDO ISOLADO,PT,143,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,ERONILDO VIANA DA SILVA,NILDO VIANA,VEREADOR,40888,APTO,DEFERIDO,SUPLENTE,PSB,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,173,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MARCONE GOMES CHAVES,MARCONE,VEREADOR,40000,APTO,DEFERIDO,ELEITO POR QP,PSB,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,199,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,NOEL RODRIGUES DE ARAUJO,NOEL,VEREADOR,25609,APTO,DEFERIDO,SUPLENTE,DEM,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,38,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,VALDENILSON CORREIA DO NASCIMENTO,NILSON DA IPUEIRA,VEREADOR,70000,APTO,DEFERIDO,SUPLENTE,PT do B,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,102,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,TELMA DE SOUZA MEDEIROS CARVALHO,TELMA,VEREADOR,70222,APTO,DEFERIDO,SUPLENTE,PT do B,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,69,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,LUCIANE BRITO DA SILVA,LUCIANA BRITO,VEREADOR,25625,APTO,DEFERIDO,SUPLENTE,DEM,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,70,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,FRANCISCO DE OLIVEIRA NUNES,FRANCISCO OLIVEIRA,VEREADOR,45678,APTO,DEFERIDO,SUPLENTE,PSDB,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,24,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,FLÁVIO ROBERTO ALVES DA SILVA,FLÁVIO DE SHEILA,VEREADOR,40444,APTO,DEFERIDO,SUPLENTE,PSB,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,29,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,LUIZ DE ARAUJO SANTOS,LUIZ,VEREADOR,45555,APTO,DEFERIDO,ELEITO POR QP,PSDB,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,204,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MARICÉLIA MARTINS DE ARAUJO,MARICÉLIA,VEREADOR,70111,APTO,DEFERIDO,SUPLENTE,PT do B,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,49,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,LUIZ FERNANDO DE PAIVA,NANDO,VEREADOR,25555,APTO,DEFERIDO,SUPLENTE,DEM,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,117,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,JOSÉ ORLANDO FIRMINO DE LIMA,ZÉ SANTINO,VEREADOR,70666,APTO,DEFERIDO,ELEITO POR QP,PT do B,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,211,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MANOEL DA SILVA MENDONÇA,MANOEL DE LAU,VEREADOR,70555,APTO,DEFERIDO,SUPLENTE,PT do B,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,49,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,EMIDIO BARBOSA DA SILVA,EMIDIO,VEREADOR,70999,APTO,DEFERIDO,SUPLENTE,PT do B,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,9,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,RICAELSON DE ANDRADE ALVES,RICAELSON,VEREADOR,70888,APTO,DEFERIDO,SUPLENTE,PT do B,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,20,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,CLEIDE RODRIGUES DE LIMA,CLEIDE,VEREADOR,25444,APTO,DEFERIDO,SUPLENTE,DEM,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,0,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,MARIA APARECIDA DA SILVA ALVES,CIDA,VEREADOR,45999,APTO,DEFERIDO,SUPLENTE,PSDB,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,0,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,EMERENCIANA VIEIRA DE LIMA,EMERENCIANA,VEREADOR,25333,APTO,DEFERIDO,SUPLENTE,DEM,SÃO JOSÉ PARA TODOS,PT do B / PSB / DEM / PSDB,0,N
2016,1,PB,SÃO JOSÉ DOS RAMOS,ALINE KELLY FERREIRA DE SOUSA,ALINE,VEREADOR,13516,APTO,DEFERIDO,SUPLENTE,PT,PARTIDO ISOLADO,PT,4,N
2016,1,PB,ALAGOA GRANDE,JOSILDO DE OLIVEIRA LIMA,JOSILDO OLIVEIRA,PREFEITO,40,APTO,DEFERIDO,NÃO ELEITO,PSB,A FORÇA DO TRABALHO,PP / PSL / PPS / PMB / PSB / PEN / SD,6704,N
2016,1,PB,ALAGOA GRANDE,JOSÉ WAMBERTO DO NASCIMENTO SILVA,BETO DO SINDICATO,PREFEITO,13,APTO,DEFERIDO,NÃO ELEITO,PT,ALAGOA GRANDE UNIDA I,PT / PR / PHS / PTC / PSDB,1837,N
2016,1,PB,ALAGOA GRANDE,ANTONIO DA SILVA SOBRINHO,SOBRINHO,PREFEITO,55,APTO,DEFERIDO,ELEITO,PSD,MUDANÇA E TRABALHO,PRB / PTB / PSD / PT do B,7474,N
2016,1,PB,ALAGOA GRANDE,ANTONIO SALUSTIANO DE MIRANDA,BAMBÃO,VEREADOR,11111,APTO,DEFERIDO,SUPLENTE,PP,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,601,N
2016,1,PB,ALAGOA GRANDE,NEUSA JOSE DE MESSIAS,NEUSA,VEREADOR,11222,APTO,DEFERIDO,SUPLENTE,PP,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,56,N
2016,1,PB,ALAGOA GRANDE,MANUEL CARLOS DA SILVA,MANUELZINHO,VEREADOR,17333,APTO,DEFERIDO,SUPLENTE,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,623,N
2016,1,PB,ALAGOA GRANDE,JAILTON PEDRO DA SILVA,JAILTON DE ZUMBI,VEREADOR,17555,APTO,DEFERIDO,ELEITO POR QP,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,813,N
2016,1,PB,ALAGOA GRANDE,ADAUTO JOSE SILVA COUTINHO,ADAUTO DE MARISA,VEREADOR,17111,APTO,DEFERIDO,ELEITO POR MÉDIA,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,715,N
2016,1,PB,ALAGOA GRANDE,JOEDSON DA SILVA COUTINHO,ZÉ DO POVO,VEREADOR,17890,APTO,DEFERIDO,SUPLENTE,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,129,N
2016,1,PB,ALAGOA GRANDE,MARIA DAS DORES DE ARAUJO FAUSTINO,DORA,VEREADOR,17999,APTO,DEFERIDO,SUPLENTE,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,19,N
2016,1,PB,ALAGOA GRANDE,JOMERSON DE VASCONCELOS COUTINHO,MESSINHO,VEREADOR,17444,APTO,DEFERIDO,SUPLENTE,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,73,N
2016,1,PB,ALAGOA GRANDE,ANDRE GUEDES DE OLIVEIRA,ANDRE GUEDES,VEREADOR,17000,APTO,DEFERIDO,SUPLENTE,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,68,N
2016,1,PB,ALAGOA GRANDE,EUGENIO ALVES DE ANDRADE,EUGENIO,VEREADOR,17777,APTO,DEFERIDO,SUPLENTE,PSL,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,323,N
2016,1,PB,ALAGOA GRANDE,EDILEUZA ALVES DOS SANTOS OLIVEIRA,EDILEUZA OLIVEIRA,VEREADOR,23333,APTO,DEFERIDO,SUPLENTE,PPS,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,68,N
2016,1,PB,ALAGOA GRANDE,ROZIANA MARIANO DE ARAUJO,ROZI DE BADELO,VEREADOR,35555,APTO,DEFERIDO,SUPLENTE,PMB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,238,N
2016,1,PB,ALAGOA GRANDE,DAYANA LEITE DA SILVA,DAYANA LEITE,VEREADOR,40333,APTO,DEFERIDO,SUPLENTE,PSB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,23,N
2016,1,PB,ALAGOA GRANDE,JOÃO JOAQUIM DA SILVA NETO,CUAN,VEREADOR,40111,APTO,DEFERIDO,SUPLENTE,PSB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,147,N
2016,1,PB,ALAGOA GRANDE,LUIS LUCINDO DA SILVA,LUIS LUCINDO,VEREADOR,40000,APTO,DEFERIDO,ELEITO POR QP,PSB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,860,N
2016,1,PB,ALAGOA GRANDE,JOSE ROBERTO FERREIRA FRANCISCO,BETO MARAVILHA,VEREADOR,40234,APTO,DEFERIDO,SUPLENTE,PSB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,129,N
2016,1,PB,ALAGOA GRANDE,GENILSON VITORINO DA SILVA,GENILSON DA MALHADA,VEREADOR,40123,APTO,DEFERIDO,SUPLENTE,PSB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,122,N
2016,1,PB,ALAGOA GRANDE,VALDENILSON LAURENTINO DOS SANTOS,DIDA,VEREADOR,40555,APTO,DEFERIDO,SUPLENTE,PSB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,179,N
2016,1,PB,ALAGOA GRANDE,PAULA ANGELA COSTA DE OLIVEIRA,PAULA ANGELA,VEREADOR,40888,APTO,DEFERIDO,SUPLENTE,PSB,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,20,N
2016,1,PB,ALAGOA GRANDE,ERNANI CAVALCANTE CHAVES FILHO,DUCA CHAVES,VEREADOR,51111,APTO,DEFERIDO,ELEITO POR QP,PEN,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,725,N
2016,1,PB,ALAGOA GRANDE,ANA CRISTINA BARBOSA DA LUZ,CRISTINA,VEREADOR,77888,APTO,DEFERIDO,SUPLENTE,SD,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,5,N
2016,1,PB,ALAGOA GRANDE,JOSE FABIANO NASCIMENTO DA LUZ,FABIANO LUZ,VEREADOR,77777,APTO,DEFERIDO,ELEITO POR QP,SD,PSB/PSL/PPS/PP/PEN/PMB/SD,PP / PSL / PPS / PMB / PSB / PEN / SD,823,N
2016,1,PB,ALAGOA GRANDE,ANTONIO RENATO FERNANDES DE CARVALHO,TOINHO DO SINDICATO,VEREADOR,13111,APTO,DEFERIDO,SUPLENTE,PT,ALAGOA GRANDE UNIDA II,PT / PR / PHS / PTC / PSDB,269,N
2016,1,PB,ALAGOA GRANDE,ELIVALDO CORREIA LUIS,BAR,VEREADOR,13000,APTO,DEFERIDO,SUPLENTE,PT,ALAGOA GRANDE UNIDA II,PT / PR / PHS / PTC / PSDB,108,N
